fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,setsu_no,setsu_name,amount,expended,carryover_out_continuing,carryover_out_explicit,carryover_out_accident,unused,note,source
2024,2,総務費,1,総務管理費,8,交通安全対策費,18,負担金補助及び交付金,420000,414000,,,,6000,,R6決算書p23
2024,2,総務費,1,総務管理費,8,交通安全対策費,26,公課費,22000,20000,,,,2000,,R6決算書p23
2024,2,総務費,1,総務管理費,9,電子計算費,10,需用費,20000,15488,,,,4512,,R6決算書p24
2024,2,総務費,1,総務管理費,9,電子計算費,11,役務費,904000,842129,,,,61871,,R6決算書p24
2024,2,総務費,1,総務管理費,9,電子計算費,12,委託料,9288000,9097330,,,,190670,,R6決算書p24
2024,2,総務費,1,総務管理費,9,電子計算費,13,使用料及び賃借料,20036000,18526728,,,,1509272,,R6決算書p24
2024,2,総務費,1,総務管理費,9,電子計算費,17,備品購入費,846000,803000,,,,43000,,R6決算書p24
2024,2,総務費,1,総務管理費,9,電子計算費,18,負担金補助及び交付金,8257000,8249376,,,,7624,,R6決算書p24
2024,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,10,需用費,127000,106326,,,,20674,,R6決算書p25
2024,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,11,役務費,2936000,2814171,,,,121829,,R6決算書p25
2024,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,12,委託料,165000,165000,,,,0,,R6決算書p25
2024,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,13,使用料及び賃借料,2271000,2270400,,,,600,,R6決算書p25
2024,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,14,工事請負費,256000,248070,,,,7930,,R6決算書p25
2024,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,18,負担金補助及び交付金,11385000,11130338,,,,254662,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,1,報酬,0,0,,,,0,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,2,給料,6145000,6144300,,,,700,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,3,職員手当等,3990000,3967710,,,,22290,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,4,共済費,1826000,1775047,,,,50953,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,8,旅費,0,0,,,,0,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,10,需用費,54000,52043,,,,1957,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,11,役務費,141000,139923,,,,1077,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,12,委託料,10317000,9850356,,,,466644,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,13,使用料及び賃借料,2074000,2071026,,,,2974,,R6決算書p25
2024,2,総務費,2,徴税費,1,税務総務費,18,負担金補助及び交付金,6385000,6191626,,,,193374,,R6決算書p25
2024,2,総務費,2,徴税費,2,賦課徴収費,1,報酬,0,0,,,,0,,R6決算書p26
2024,2,総務費,2,徴税費,2,賦課徴収費,10,需用費,2065000,2064700,,,,300,,R6決算書p26
2024,2,総務費,2,徴税費,2,賦課徴収費,22,償還金利子及び割引料,34000,33719,,,,281,,R6決算書p26
2024,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,8,旅費,0,0,,,,0,,R6決算書p26
2024,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,10,需用費,59000,57218,,,,1782,,R6決算書p26
2024,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,11,役務費,8000,7673,,,,327,,R6決算書p26
2024,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,12,委託料,39248900,37082540,,,,2166360,,R6決算書p26
2024,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,13,使用料及び賃借料,9375000,9374860,,,,140,,R6決算書p26
2024,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,18,負担金補助及び交付金,1350000,1349300,,,,700,,R6決算書p26
2024,2,総務費,4,選挙費,1,選挙管理委員会費,1,報酬,148000,147900,,,,100,,R6決算書p27
2024,2,総務費,4,選挙費,1,選挙管理委員会費,8,旅費,7000,7000,,,,0,,R6決算書p27
2024,2,総務費,4,選挙費,1,選挙管理委員会費,10,需用費,0,0,,,,0,,R6決算書p27
2024,2,総務費,4,選挙費,1,選挙管理委員会費,18,負担金補助及び交付金,3000,3000,,,,0,,R6決算書p27
2024,2,総務費,4,選挙費,4,村長選挙費,1,報酬,107000,106600,,,,400,,R6決算書p27
2024,2,総務費,4,選挙費,4,村長選挙費,3,職員手当等,0,0,,,,0,,R6決算書p27
2024,2,総務費,4,選挙費,4,村長選挙費,10,需用費,723000,722105,,,,895,,R6決算書p27
2024,2,総務費,4,選挙費,4,村長選挙費,11,役務費,63000,62390,,,,610,,R6決算書p27
2024,2,総務費,4,選挙費,4,村長選挙費,12,委託料,125000,124630,,,,370,,R6決算書p27
2024,2,総務費,4,選挙費,9,衆議院議員選挙費,1,報酬,734382,734382,,,,0,,R6決算書p27
2024,2,総務費,4,選挙費,9,衆議院議員選挙費,3,職員手当等,1125108,1125108,,,,0,,R6決算書p27
2024,2,総務費,4,選挙費,9,衆議院議員選挙費,10,需用費,1050128,1050128,,,,0,,R6決算書p27
2024,2,総務費,4,選挙費,9,衆議院議員選挙費,11,役務費,72382,65095,,,,7287,,R6決算書p27
2024,2,総務費,4,選挙費,9,衆議院議員選挙費,12,委託料,125000,124630,,,,370,,R6決算書p27
2024,2,総務費,5,統計調査費,2,指定統計調査費,1,報酬,329000,328230,,,,770,,R6決算書p27
2024,2,総務費,5,統計調査費,2,指定統計調査費,3,職員手当等,0,0,,,,0,,R6決算書p27
2024,2,総務費,5,統計調査費,2,指定統計調査費,8,旅費,40000,39750,,,,250,,R6決算書p27
2024,2,総務費,5,統計調査費,2,指定統計調査費,10,需用費,142000,141293,,,,707,,R6決算書p27
2024,2,総務費,5,統計調査費,2,指定統計調査費,11,役務費,10000,9018,,,,982,,R6決算書p27
2024,2,総務費,5,統計調査費,2,指定統計調査費,13,使用料及び賃借料,0,0,,,,0,,R6決算書p27
2024,2,総務費,6,監査委員費,1,監査委員費,1,報酬,540000,540000,,,,0,,R6決算書p28
2024,2,総務費,6,監査委員費,1,監査委員費,8,旅費,36000,35440,,,,560,,R6決算書p28
2024,2,総務費,6,監査委員費,1,監査委員費,10,需用費,0,0,,,,0,,R6決算書p28
2024,2,総務費,6,監査委員費,1,監査委員費,18,負担金補助及び交付金,29000,24500,,,,4500,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,2,給料,6917000,6916800,,,,200,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,3,職員手当等,3855000,3833890,,,,21110,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,4,共済費,2104000,2100412,,,,3588,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,8,旅費,2000,2000,,,,0,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,10,需用費,689000,663135,,,,25865,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,11,役務費,31000,28880,,,,2120,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,12,委託料,6369000,6084320,,,,284680,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,13,使用料及び賃借料,857000,856680,,,,320,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,18,負担金補助及び交付金,31000,31000,,,,0,,R6決算書p28
2024,2,総務費,7,国土調査費,1,地籍調査費,21,補償補填及び賠償金,0,0,,,,0,,R6決算書p28
2024,6,農林水産業費,1,農業費,1,農業委員会費,1,報酬,2945000,2940335,,,,4665,,R6決算書p41
2024,6,農林水産業費,1,農業費,1,農業委員会費,8,旅費,61000,59820,,,,1180,,R6決算書p41
2024,6,農林水産業費,1,農業費,1,農業委員会費,10,需用費,93000,91301,,,,1699,,R6決算書p41
2024,6,農林水産業費,1,農業費,1,農業委員会費,11,役務費,32000,31666,,,,334,,R6決算書p41
2024,6,農林水産業費,1,農業費,1,農業委員会費,18,負担金補助及び交付金,82000,81000,,,,1000,,R6決算書p41
2024,6,農林水産業費,1,農業費,2,農業総務費,2,給料,10791000,10790400,,,,600,,R6決算書p41
2024,6,農林水産業費,1,農業費,2,農業総務費,3,職員手当等,7499000,7493906,,,,5094,,R6決算書p41
2024,6,農林水産業費,1,農業費,2,農業総務費,4,共済費,3358000,3352873,,,,5127,,R6決算書p41
2024,6,農林水産業費,1,農業費,2,農業総務費,8,旅費,32000,31600,,,,400,,R6決算書p42
2024,6,農林水産業費,1,農業費,2,農業総務費,10,需用費,202000,185337,,,,16663,,R6決算書p42
2024,6,農林水産業費,1,農業費,2,農業総務費,11,役務費,35000,34330,,,,670,,R6決算書p42
2024,6,農林水産業費,1,農業費,2,農業総務費,18,負担金補助及び交付金,56000,54670,,,,1330,,R6決算書p42
2024,6,農林水産業費,1,農業費,2,農業総務費,26,公課費,9000,8200,,,,800,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,1,報酬,1075000,1071695,,,,3305,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,7,報償費,960000,931650,,,,28350,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,8,旅費,8000,8000,,,,0,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,10,需用費,6036000,5899842,,,,136158,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,11,役務費,566000,546621,,,,19379,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,12,委託料,5377000,5006520,,,,370480,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,13,使用料及び賃借料,970000,943645,,,,26355,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,14,工事請負費,330000,324500,,,,5500,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,17,備品購入費,65000,64160,,,,840,,R6決算書p42
2024,6,農林水産業費,1,農業費,3,農業振興費,18,負担金補助及び交付金,18778000,18760716,,,,17284,,R6決算書p42
2024,6,農林水産業費,1,農業費,4,畜産業費,10,需用費,249000,228872,,,,20128,,R6決算書p44
2024,6,農林水産業費,1,農業費,4,畜産業費,12,委託料,1050000,1047810,,,,2190,,R6決算書p44
2024,6,農林水産業費,1,農業費,5,畜産振興費,10,需用費,25000,24923,,,,77,,R6決算書p44
2024,6,農林水産業費,1,農業費,5,畜産振興費,14,工事請負費,135000,134200,,,,800,,R6決算書p44
2024,6,農林水産業費,1,農業費,6,農地費,1,報酬,776000,776000,,,,0,,R6決算書p44
2024,6,農林水産業費,1,農業費,6,農地費,13,使用料及び賃借料,106000,105569,,,,431,,R6決算書p44
2024,6,農林水産業費,1,農業費,6,農地費,14,工事請負費,37801000,477000,,,,37324000,,R6決算書p44
2024,6,農林水産業費,1,農業費,6,農地費,15,原材料費,11000,10450,,,,550,,R6決算書p44
2024,6,農林水産業費,1,農業費,6,農地費,18,負担金補助及び交付金,377000,376200,,,,800,,R6決算書p44
2024,6,農林水産業費,1,農業費,7,農業振興地域整備促進事業費,1,報酬,56000,55900,,,,100,,R6決算書p44
2024,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,1,報酬,0,0,,,,0,,R6決算書p44
2024,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,8,旅費,0,0,,,,0,,R6決算書p44
2024,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,10,需用費,0,0,,,,0,,R6決算書p44
2024,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,11,役務費,0,0,,,,0,,R6決算書p45
2024,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,12,委託料,0,0,,,,0,,R6決算書p45
2024,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,13,使用料及び賃借料,0,0,,,,0,,R6決算書p45
2024,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,18,負担金補助及び交付金,0,0,,,,0,,R6決算書p45
2024,6,農林水産業費,1,農業費,21,日本型直接支払事業,1,報酬,230000,227510,,,,2490,,R6決算書p45
2024,6,農林水産業費,1,農業費,21,日本型直接支払事業,18,負担金補助及び交付金,4450000,4340930,,,,109070,,R6決算書p45
2024,6,農林水産業費,1,農業費,22,集落支援事業,1,報酬,3352000,3282953,,,,69047,,R6決算書p45
2024,6,農林水産業費,1,農業費,22,集落支援事業,3,職員手当等,1000000,998773,,,,1227,,R6決算書p45
2024,6,農林水産業費,1,農業費,22,集落支援事業,8,旅費,0,0,,,,0,,R6決算書p45
2024,6,農林水産業費,1,農業費,22,集落支援事業,10,需用費,80000,70584,,,,9416,,R6決算書p45
2024,6,農林水産業費,1,農業費,22,集落支援事業,11,役務費,31000,29780,,,,1220,,R6決算書p45
2024,6,農林水産業費,1,農業費,22,集落支援事業,13,使用料及び賃借料,398000,397320,,,,680,,R6決算書p45
2024,6,農林水産業費,2,林業費,1,林業総務費,1,報酬,19000,18600,,,,400,,R6決算書p45
2024,6,農林水産業費,2,林業費,1,林業総務費,2,給料,4139000,4138500,,,,500,,R6決算書p45
2024,6,農林水産業費,2,林業費,1,林業総務費,3,職員手当等,2507000,2490968,,,,16032,,R6決算書p45
2024,6,農林水産業費,2,林業費,1,林業総務費,4,共済費,1425000,1424091,,,,909,,R6決算書p45
2024,6,農林水産業費,2,林業費,1,林業総務費,12,委託料,0,0,,,,0,,R6決算書p45
2024,6,農林水産業費,2,林業費,1,林業総務費,18,負担金補助及び交付金,1616000,1531020,,,,84980,,R6決算書p45
2024,6,農林水産業費,2,林業費,2,林業振興費,1,報酬,142000,137700,,,,4300,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,7,報償費,6882000,6654300,,,,227700,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,8,旅費,60000,59600,,,,400,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,10,需用費,932000,904020,,,,27980,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,11,役務費,145000,139594,,,,5406,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,12,委託料,3411000,3294600,,,,116400,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,14,工事請負費,4980000,4972000,,,,8000,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,17,備品購入費,0,0,,,,0,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,18,負担金補助及び交付金,41000,40100,,,,900,,R6決算書p46
2024,6,農林水産業費,2,林業費,2,林業振興費,21,補償補填及び賠償金,0,0,,,,0,,R6決算書p46
2024,6,農林水産業費,2,林業費,3,林道費,10,需用費,234000,210657,,,,23343,,R6決算書p47
2024,6,農林水産業費,2,林業費,3,林道費,11,役務費,48000,34330,,,,13670,,R6決算書p47
2024,6,農林水産業費,2,林業費,3,林道費,12,委託料,12963000,7317200,,1386000,,4259800,,R6決算書p47
2024,6,農林水産業費,2,林業費,3,林道費,14,工事請負費,94024000,62354600,,28490000,,3179400,,R6決算書p47
2024,6,農林水産業費,2,林業費,3,林道費,21,補償補填及び賠償金,300000,241944,,,,58056,,R6決算書p47
2024,6,農林水産業費,2,林業費,3,林道費,26,公課費,8000,6600,,,,1400,,R6決算書p47
2024,6,農林水産業費,2,林業費,4,造林費,14,工事請負費,0,0,,,,0,,R6決算書p47
2024,6,農林水産業費,2,林業費,4,造林費,18,負担金補助及び交付金,5000000,4611597,,,,388403,,R6決算書p47
2024,6,農林水産業費,2,林業費,6,森林整備センター受託事業費,12,委託料,517000,517000,,,,0,,R6決算書p47
2024,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,11,役務費,0,0,,,,0,,R6決算書p47
2024,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,12,委託料,25885000,14927000,,10780000,,178000,,R6決算書p47
2024,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,14,工事請負費,1760000,1760000,,,,0,,R6決算書p47
2024,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,18,負担金補助及び交付金,1249000,1249000,,,,0,,R6決算書p47
2024,6,農林水産業費,2,林業費,11,集落支援事業,8,旅費,0,0,,,,0,,R6決算書p47
2024,6,農林水産業費,2,林業費,11,集落支援事業,10,需用費,0,0,,,,0,,R6決算書p47
2024,6,農林水産業費,2,林業費,11,集落支援事業,12,委託料,0,0,,,,0,,R6決算書p48
2024,7,商工費,1,商工費,1,商工総務費,2,給料,6266000,6258900,,,,7100,,R6決算書p48
2024,7,商工費,1,商工費,1,商工総務費,3,職員手当等,3787000,3785318,,,,1682,,R6決算書p48
2024,7,商工費,1,商工費,1,商工総務費,4,共済費,1685000,1675246,,,,9754,,R6決算書p48
2024,7,商工費,1,商工費,1,商工総務費,18,負担金補助及び交付金,936000,935100,,,,900,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,1,報酬,1145000,1089540,,,,55460,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,3,職員手当等,41000,37674,,,,3326,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,7,報償費,600000,600000,,,,0,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,8,旅費,72000,71490,,,,510,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,10,需用費,160000,150224,,,,9776,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,11,役務費,19000,18802,,,,198,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,13,使用料及び賃借料,212000,211824,,,,176,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,18,負担金補助及び交付金,23884000,23715485,,,,168515,,R6決算書p48
2024,7,商工費,1,商工費,2,商工振興費,21,補償補填及び賠償金,696000,695275,,,,725,,R6決算書p48
2024,7,商工費,1,商工費,3,観光費,1,報酬,3102000,3091820,,,,10180,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,3,職員手当等,507000,439537,,,,67463,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,7,報償費,50000,50000,,,,0,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,8,旅費,906000,880990,,,,25010,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,10,需用費,14284000,14080752,,,,203248,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,11,役務費,1512100,1455881,,,,56219,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,12,委託料,22087000,21488256,,594000,,4744,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,13,使用料及び賃借料,1229900,1227173,,,,2727,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,14,工事請負費,39171000,24988000,,14183000,,0,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,15,原材料費,62000,61880,,,,120,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,17,備品購入費,1774400,1772860,,,,1540,,R6決算書p49
2024,7,商工費,1,商工費,3,観光費,18,負担金補助及び交付金,4569000,882000,,3685000,,2000,,R6決算書p49
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,1,報酬,2222000,2221263,,,,737,,R6決算書p51
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,3,職員手当等,0,0,,,,0,,R6決算書p51
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,8,旅費,26000,26000,,,,0,,R6決算書p51
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,10,需用費,494000,493724,,,,276,,R6決算書p51
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,11,役務費,31000,30544,,,,456,,R6決算書p51
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,13,使用料及び賃借料,374000,374000,,,,0,,R6決算書p51
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,17,備品購入費,200000,195800,,,,4200,,R6決算書p51
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,18,負担金補助及び交付金,21000,21000,,,,0,,R6決算書p51
2024,7,商工費,1,商工費,4,地域おこし協力隊事業,26,公課費,0,0,,,,0,,R6決算書p51
2024,7,商工費,1,商工費,5,集落支援事業,1,報酬,2184000,2183220,,,,780,,R6決算書p51
2024,7,商工費,1,商工費,5,集落支援事業,3,職員手当等,414000,388528,,,,25472,,R6決算書p51
2024,7,商工費,1,商工費,5,集落支援事業,10,需用費,139000,126416,,,,12584,,R6決算書p51
2024,7,商工費,1,商工費,5,集落支援事業,11,役務費,50000,47000,,,,3000,,R6決算書p51
2024,7,商工費,1,商工費,5,集落支援事業,13,使用料及び賃借料,929000,928680,,,,320,,R6決算書p51
2024,7,商工費,1,商工費,5,集落支援事業,26,公課費,7000,6600,,,,400,,R6決算書p51
2024,13,諸支出金,1,基金費,1,財政調整基金費,24,積立金,94000,93259,,,,741,,R6決算書p67
2024,13,諸支出金,1,基金費,2,減債基金費,24,積立金,121000,120297,,,,703,,R6決算書p67
2024,13,諸支出金,1,基金費,3,公共施設等整備基金費,24,積立金,174000,173445,,,,555,,R6決算書p68
2024,13,諸支出金,1,基金費,4,文教施設整備基金費,24,積立金,18000,17299,,,,701,,R6決算書p68
2024,13,諸支出金,1,基金費,5,ふるさとづくり基金費,24,積立金,2537000,2533041,,,,3959,,R6決算書p68
2024,13,諸支出金,1,基金費,6,高齢者福祉基金費,24,積立金,30004000,30003647,,,,353,,R6決算書p68
2024,13,諸支出金,1,基金費,13,奨学資金貸付基金,24,積立金,2228000,2228000,,,,0,,R6決算書p68
2024,13,諸支出金,1,基金費,14,森林環境譲与税基金,24,積立金,15355000,15354222,,,,778,,R6決算書p68
2024,13,諸支出金,2,普通財産取得費,1,立木取得費,16,公有財産購入費,847000,847000,,,,0,,R6決算書p68
2025,2,総務費,1,総務管理費,1,一般管理費,1,報酬,584000,527200,,,,56800,,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,2,給料,50714000,50713004,,,,996,,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,3,職員手当等,51405000,50508274,,,,896726,,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,4,共済費,27219000,26619972,,,,599028,,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,7,報償費,405000,405000,,,,0,,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,8,旅費,580000,578610,,,,1390,,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,9,交際費,400000,399450,,,,550,,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,10,需用費,6827000,6266855,,,,560145,,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,11,役務費,1988000,1878430,,,,109570,,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,12,委託料,2931000,2926162,,,,4838,,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,13,使用料及び賃借料,2921000,2907256,,,,13744,,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,18,負担金、補助及び交付金,1746000,1717490,,,,28510,,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,26,公課費,124000,113100,,,,10900,,R7決算書p20
2025,2,総務費,1,総務管理費,2,文書広報費,1,報酬,218000,217250,,,,750,,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,10,需用費,3299000,3090027,,,,208973,,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,11,役務費,1842000,1660980,,,,181020,,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,12,委託料,8726000,8540373,,,,185627,,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,14,工事請負費,55660000,55660000,,,,0,,R7決算書p21
2025,2,総務費,1,総務管理費,3,財政管理費,10,需用費,2000,1310,,,,690,,R7決算書p22
2025,2,総務費,1,総務管理費,3,財政管理費,12,委託料,7164000,7163200,,,,800,,R7決算書p22
2025,2,総務費,1,総務管理費,5,財産管理費,10,需用費,8110000,7883011,,,,226989,,R7決算書p22
2025,2,総務費,1,総務管理費,5,財産管理費,11,役務費,2507000,2471281,,,,35719,,R7決算書p22
2025,2,総務費,1,総務管理費,5,財産管理費,12,委託料,1664000,1654098,,,,9902,,R7決算書p22
2025,2,総務費,1,総務管理費,5,財産管理費,13,使用料及び賃借料,2668000,2651186,,,,16814,,R7決算書p22
2025,2,総務費,1,総務管理費,5,財産管理費,14,工事請負費,500000,500000,,,,0,,R7決算書p22
2025,2,総務費,1,総務管理費,6,企画費,1,報酬,3325000,3316300,,,,8700,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,3,職員手当等,54000,52766,,,,1234,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,4,共済費,4225000,3490177,,,,734823,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,7,報償費,300000,300000,,,,0,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,8,旅費,370000,298310,,,,71690,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,10,需用費,2710000,2692014,,,,17986,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,11,役務費,317000,309362,,,,7638,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,12,委託料,20099000,15264830,,3415000,,1419170,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,13,使用料及び賃借料,1353000,1347331,,,,5669,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,18,負担金、補助及び交付金,39468000,39310724,,,,157276,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,22,償還金、利子及び割引料,550000,549164,,,,836,,R7決算書p23
2025,2,総務費,1,総務管理費,6,企画費,26,公課費,7000,0,,,,7000,,R7決算書p23
2025,2,総務費,1,総務管理費,8,交通安全対策費,10,需用費,496000,473944,,,,22056,,R7決算書p24
2025,2,総務費,1,総務管理費,8,交通安全対策費,11,役務費,29000,28520,,,,480,,R7決算書p24
2025,2,総務費,1,総務管理費,8,交通安全対策費,12,委託料,7228000,6819099,,,,408901,,R7決算書p25
2025,2,総務費,1,総務管理費,8,交通安全対策費,14,工事請負費,1632000,1521300,,,,110700,,R7決算書p25
2025,2,総務費,1,総務管理費,8,交通安全対策費,15,原材料費,2200000,2180640,,,,19360,,R7決算書p25
2025,2,総務費,1,総務管理費,8,交通安全対策費,18,負担金、補助及び交付金,460000,453000,,,,7000,,R7決算書p25
2025,2,総務費,1,総務管理費,9,電子計算費,10,需用費,0,0,,,,0,,R7決算書p25
2025,2,総務費,1,総務管理費,9,電子計算費,11,役務費,20000,19800,,,,200,,R7決算書p25
2025,2,総務費,1,総務管理費,9,電子計算費,12,委託料,73586000,73211897,,,,374103,,R7決算書p25
2025,2,総務費,1,総務管理費,9,電子計算費,13,使用料及び賃借料,55789000,52721202,,,,3067798,,R7決算書p25
2025,2,総務費,1,総務管理費,9,電子計算費,14,工事請負費,385000,374000,,,,11000,,R7決算書p25
2025,2,総務費,1,総務管理費,9,電子計算費,17,備品購入費,1463000,1463000,,,,0,,R7決算書p25
2025,2,総務費,1,総務管理費,9,電子計算費,18,負担金、補助及び交付金,10129000,10124392,,,,4608,,R7決算書p25
2025,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,10,需用費,12000,11321,,,,679,,R7決算書p26
2025,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,11,役務費,3795000,3448230,,,,346770,,R7決算書p26
2025,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,12,委託料,1617000,1444300,,,,172700,,R7決算書p26
2025,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,13,使用料及び賃借料,2442000,2310000,,,,132000,,R7決算書p26
2025,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,14,工事請負費,161000,160304,,,,696,,R7決算書p26
