fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,jigyo_name,setsu_no,setsu_name,level,is_leaf,saisetsu_name,saisaisetsu_name,dan2_name,dan3_name,dan4_name,amount,source
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,7,賃金,3,1,11臨時職員賃金,01専科教員賃金,,,,3216000,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,7,賃金,3,1,11臨時職員賃金,03複式学級解消教員賃金,,,,5233200,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,7,賃金,2,0,31作業員賃金,,,,,4708550,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,7,賃金,3,1,31作業員賃金,01運転手賃金,,,,4708550,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,8,報償費,1,0,,,,,,295300,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,8,報償費,2,0,01謝金,,,,,295300,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,8,報償費,3,1,01謝金,01医師報償費,,,,295300,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,11,需用費,1,0,,,,,,758037,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,11,需用費,2,0,01消耗品,,,,,8300,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,11,需用費,3,1,01消耗品,01人権教育啓発本代,,,,8300,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,11,需用費,2,0,11燃料費,,,,,583415,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,11,需用費,3,1,11燃料費,01公用車燃料費,,,,583415,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,11,需用費,2,0,31印刷製本費,,,,,166322,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,11,需用費,3,1,31印刷製本費,02教員住宅修繕費,,,,45598,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,11,需用費,3,1,31印刷製本費,03公用車修繕費,,,,120724,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,12,役務費,1,0,,,,,,330932,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,12,役務費,2,0,21手数料,,,,,32154,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,12,役務費,3,1,21手数料,01公用車車検点検料,,,,27154,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,12,役務費,3,1,21手数料,03合併浄化槽検査手数料,,,,5000,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,12,役務費,2,0,41損害保険料,,,,,298778,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,12,役務費,3,1,41損害保険料,01公用車共済保険料,,,,111910,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,12,役務費,3,1,41損害保険料,02村有建物災害共済保険料,,,,186868,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,13,委託料,1,0,,,,,,1909170,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,13,委託料,2,0,21保守管理委託料,,,,,39420,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,13,委託料,3,1,21保守管理委託料,01合併浄化槽保守管理委託料,,,,39420,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,13,委託料,2,0,51業務委託料,,,,,1545750,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,13,委託料,3,1,51業務委託料,02小学校用務委託料,,,,1491750,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,13,委託料,3,1,51業務委託料,06廃棄物処理委託料,,,,54000,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,13,委託料,2,0,71調査・設計・監理委託料,,,,,324000,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,13,委託料,3,1,71調査・設計・監理委託料,03学校調査委託料,,,,324000,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,15,工事請負費,1,0,,,,,,1911060,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,15,工事請負費,2,0,31単独事業,,,,,1911060,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,15,工事請負費,3,1,31単独事業,03施設改修工事,,,,1911060,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,18,備品購入費,1,0,,,,,,4350000,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,18,備品購入費,2,0,01備品購入費,,,,,4350000,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,18,備品購入費,3,1,01備品購入費,01公用車購入費,,,,4350000,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,27,公課費,1,0,,,,,,24600,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,27,公課費,2,0,01重量税,,,,,24600,H30決算書p84
2018,10,教育費,2,小学校費,1,学校管理費,小学校事務経費,27,公課費,3,1,01重量税,01公用車重量税,,,,24600,H30決算書p84
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,,,0,0,,,,,,2252270,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,8,報償費,1,0,,,,,,539910,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,8,報償費,2,0,01謝金,,,,,524680,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,8,報償費,3,1,01謝金,01講師謝礼,,,,524680,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,8,報償費,2,0,11記念品等,,,,,15230,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,8,報償費,3,1,11記念品等,01卒業記念品代,,,,15230,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,11,需用費,1,0,,,,,,1316195,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,11,需用費,2,0,01消耗品,,,,,1316195,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,11,需用費,3,1,01消耗品,01小学校消耗品,,,,982867,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,11,需用費,3,1,01消耗品,02図書購入費,,,,333328,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,12,役務費,1,0,,,,,,74601,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,12,役務費,2,0,01通信運搬費,,,,,46656,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,12,役務費,3,1,01通信運搬費,01情報通信接続料,,,,46656,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,12,役務費,2,0,21手数料,,,,,27945,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,12,役務費,3,1,21手数料,01知能検査等手数料,,,,27945,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,18,備品購入費,1,0,,,,,,321564,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,18,備品購入費,2,0,01備品購入費,,,,,321564,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校教育振興経費,18,備品購入費,3,1,01備品購入費,02教科備品,,,,321564,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校振興事務費,,,0,0,,,,,,199830,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校振興事務費,20,扶助費,1,0,,,,,,199830,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校振興事務費,20,扶助費,2,0,51児童・生徒就学援助費,,,,,199830,H30決算書p85
2018,10,教育費,2,小学校費,2,教育振興費,小学校振興事務費,20,扶助費,3,1,51児童・生徒就学援助費,01小学校就学援助費,,,,199830,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,,,0,0,,,,,,6864455,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,7,賃金,1,0,,,,,,90000,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,7,賃金,2,0,31作業員賃金,,,,,90000,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,7,賃金,3,1,31作業員賃金,02登山案内人賃金,,,,90000,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,9,旅費,1,0,,,,,,17000,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,9,旅費,2,0,51費用弁償,,,,,17000,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,9,旅費,3,1,51費用弁償,01登山案内人旅費,,,,17000,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,1,0,,,,,,4390417,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,2,0,01消耗品,,,,,1021020,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,01消耗品,01中学校消耗品,,,,873727,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,01消耗品,02大鹿祭経費,,,,34377,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,01消耗品,03図書購入費,,,,112916,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,2,0,31印刷製本費,,,,,36180,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,31印刷製本費,01印刷製本費,,,,36180,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,2,0,41光熱水費,,,,,2698015,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,41光熱水費,01電気料,,,,1319645,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,41光熱水費,02水道料,,,,985791,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,41光熱水費,03灯油代,,,,337746,H30決算書p85
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,41光熱水費,04ガス代,,,,54833,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,2,0,51修繕費,,,,,635202,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,51修繕費,01建物修繕費,,,,411102,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,51修繕費,02その他修繕費,,,,124740,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,需用費,3,1,51修繕費,03学校施設維持修繕費,,,,99360,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,1,0,,,,,,296862,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,2,0,01通信運搬費,,,,,235935,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,3,1,01通信運搬費,01郵便料,,,,32000,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,3,1,01通信運搬費,02電話料,,,,189390,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,3,1,01通信運搬費,03テレビ聴視料,,,,14545,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,2,0,21手数料,,,,,60927,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,3,1,21手数料,02口座振替手数料,,,,2484,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,3,1,21手数料,03ピアノ調律手数料,,,,25920,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,3,1,21手数料,04合併浄化槽検査手数料,,,,12000,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,3,1,21手数料,05クリーニング料,,,,17323,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,役務費,3,1,21手数料,06計量器検査料,,,,3200,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,1,0,,,,,,776964,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,2,0,21保守管理委託料,,,,,511910,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,3,1,21保守管理委託料,01電気施設保守委託料,,,,60470,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,3,1,21保守管理委託料,02合併浄化槽保守管理委託料,,,,359640,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,3,1,21保守管理委託料,03消防施設点検委託料,,,,59400,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,3,1,21保守管理委託料,06プール濾過器保守委託料,,,,32400,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,2,0,31検査委託料,,,,,30888,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,3,1,31検査委託料,01飲料水等水質検査,,,,26568,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,3,1,31検査委託料,02空気環境測定委託料,,,,4320,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,2,0,51業務委託料,,,,,36288,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,3,1,51業務委託料,01粗大ゴミ処理委託料,,,,10368,H30決算書p86
2018,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,委託料,3,1,51業務委託料,02電力配電業務委託料,,,,25920,H30決算書p86
